B1,B2,B3,S1.UV,S1.violet,S1.blue,S1.green,S1.yellow,S1.red,S2,S3,S4,S5,S6,S7,S8,S9,S10,H1,H2,H3,H4,H5,u,s,m,l,u.r,s.r,m.r,l.r,x,y,z,h.theta,h.phi,r.vec,r.max,r.achieved,Type,Species,Exp,SpeciesType
1418.4527905833,3.5372887546,6.6219720773,0.2676743307,0.2938422692,0.1525027719,0.3892935621,0.2999356012,0.1983603671,4.9015824971,0.4073092438,0.0861375518,214.8341522654,5.2709855171,-0.135677106,1.4901202256,-0.4403297654,0.1283553081,565,606,337,0.9707710129,518,0.2227466657,0.1146145793,0.3895911452,0.2730476098,-0.0272533343,-0.1353854207,0.1395911452,0.0230476098,0.0970200208,0.1384232593,-0.0272533343,0.9594706682,-0.1598504062,0.1712209899,0.3161732426,0.5415416827,Diffus,HELSTR,MIN,HELSTR_Diffus
6792.3742112758,16.9385890556,24.0579002541,0.2212892883,0.2391763308,0.1849442609,0.3202552537,0.2465183203,0.2807449966,3.1834918712,0.333766482,0.1995135099,1209.2716882443,16.500821038,-0.1028120667,0.9741555795,-0.60562683,0.1943571989,553,381,350,0.6748460758,482,0.1994983456,0.1679968358,0.3375164195,0.2949883991,-0.0505016544,-0.0820031642,0.0875164195,0.0449883991,0.0777661329,0.0749701494,-0.0505016544,0.7670942526,-0.4373324646,0.1192414015,0.3635268305,0.3280126568,Diffus,HEMLUD,a50,HEMLUD_Diffus
6105.9870445106,15.2269003604,26.6221528496,0.2345149562,0.2602457004,0.1623597523,0.3674073851,0.2954521253,0.2436862843,3.9912325701,0.3883145099,0.200183405,1119.3611641878,19.951994601,-0.1268707867,1.3103122848,-0.4985632125,0.2623027748,565,394,515,0.8425131552,518,0.2156713441,0.1249067682,0.3614843093,0.2979375784,-0.0343286559,-0.1250932318,0.1114843093,0.0479375784,0.1059592987,0.106109954,-0.0343286559,0.7861085694,-0.2250475388,0.1538348203,0.3074403348,0.5003729272,Diffus,HEMLUD,IR1,HEMLUD_Diffus
4846.1597071456,12.0851863021,20.5259328165,0.229588077,0.2530819613,0.170078405,0.3632595684,0.2818181386,0.2448948383,3.6950303462,0.3794373083,0.1669722069,888.0878071987,14.970922196,-0.1194364435,1.2387829051,-0.5169702682,0.2068423156,560,394,630,0.8796810184,507,0.2120688943,0.1364698921,0.3645833796,0.286877834,-0.0379311057,-0.1135301079,0.1145833796,0.036877834,0.0921056777,0.108123356,-0.0379311057,0.8652249512,-0.2609634922,0.1470132129,0.323731774,0.4541204316,Diffus,HEMLUD,IR2,HEMLUD_Diffus
5929.9394181809,14.7878788483,26.1335062357,0.216247106,0.2419504868,0.1612446974,0.3712751528,0.3053288194,0.2593554941,4.0247290264,0.3965857099,0.1918009981,1247.5890340963,19.6402725138,-0.1300350535,1.3281331769,-0.5162454597,0.2547372689,568,618,641,0.8461820025,518,0.2019416987,0.123569434,0.3605600281,0.3139288392,-0.0480583013,-0.126430566,0.1105600281,0.0639288392,0.1165708526,0.1002754431,-0.0480583013,0.7103918601,-0.3029232711,0.1611009885,0.318556251,0.505722264,Diffus,HEMLUD,MAX,HEMLUD_Diffus
6590.5357271536,16.4352511899,24.115362566,0.2010471353,0.2181537138,0.1874175275,0.3316410542,0.2550659177,0.2872760154,3.3880733658,0.3465732018,0.1418546444,1342.9352578659,16.9976410877,-0.1186193602,1.0342185155,-0.6010851797,0.1467086997,556,369,325,0.7814314992,493,0.1812642507,0.1701443783,0.3467840088,0.3018073623,-0.0687357493,-0.0798556217,0.0967840088,0.0518073623,0.0806267822,0.0783531861,-0.0687357493,0.7710979899,-0.5487447738,0.13177444,0.4125396469,0.3194224869,Diffus,HEMLUD,MIN,HEMLUD_Diffus
3042.3217343116,7.5868372427,18.1783597347,0.1681067665,0.1819067193,0.1780584428,0.4466163911,0.2726149919,0.2151895417,6.9679587449,0.4701595183,0.2412642263,962.6343123256,15.5695096539,-0.182646606,2.052173937,-0.5318893332,0.4951161572,539,569,501,1.2840705139,506,0.1468999922,0.1472388722,0.4732459581,0.2326151775,-0.1031000078,-0.1027611278,0.2232459581,-0.0173848225,0.052282096,0.2003367389,-0.1031000078,1.3155188877,-0.4620110448,0.2312959968,0.5608534901,0.4124000311,Diffus,LESNUN,a50,LESNUN_Diffus
2099.3388793772,5.2352590508,12.2704581151,0.196162485,0.2128470037,0.1589520028,0.4478601606,0.3010214578,0.204398945,6.1866638511,0.4621174671,0.15950305,589.4616079574,10.2870857499,-0.1728505876,1.9649621251,-0.5272772662,0.3134174521,550,581,595,1.2443432575,518,0.1596109469,0.1283424693,0.467053803,0.2449927808,-0.0903890531,-0.1216575307,0.217053803,-0.0050072192,0.0714334354,0.1982629678,-0.0903890531,1.2249783692,-0.4051816911,0.229305737,0.4712115553,0.4866301228,Diffus,LESNUN,IR1,LESNUN_Diffus
2028.1051789929,5.0576189002,11.8171637046,0.202881993,0.2187943667,0.1614499036,0.4476885277,0.2876853603,0.195511155,6.1608519449,0.4606591421,0.1504088576,556.6190729659,9.8990582526,-0.1591033185,1.9572566553,-0.5035035118,0.2943887376,543,581,592,1.2730818521,506,0.1620188605,0.1319137817,0.4728473506,0.2332200072,-0.0879811395,-0.1180862183,0.2228473506,-0.0167799928,0.0620371401,0.205259279,-0.0879811395,1.2772876503,-0.3893570103,0.2317771759,0.4906948059,0.4723448733,Diffus,LESNUN,IR2,LESNUN_Diffus
2131.6490647738,5.3158330792,12.7055301542,0.1746360414,0.1913017669,0.1534358448,0.4629606682,0.3189327726,0.2166397739,6.7119582147,0.4764182816,0.153383467,682.4787351013,10.8125609569,-0.1660320232,2.0340294354,-0.5934482104,0.3119864868,551,582,599,1.2227664475,518,0.1465038763,0.120667943,0.4726213577,0.260206823,-0.1034961237,-0.129332057,0.2226213577,0.010206823,0.0854497639,0.199534202,-0.1034961237,1.1661793346,-0.4449210121,0.2404724673,0.4648353874,0.5173282281,Diffus,LESNUN,MAX,LESNUN_Diffus
4081.8192647811,10.1791004109,23.2331499881,0.2177075173,0.2319292587,0.175227685,0.4196413854,0.2458338581,0.1952577952,6.67132981,0.4470542618,0.2993783828,982.3016504666,19.7506134249,-0.1653420057,1.9403103052,-0.546397788,0.5808869613,535,569,582,1.2671076667,505,0.17469037,0.1471590858,0.463381387,0.2147691573,-0.07530963,-0.1028409142,0.213381387,-0.0352308427,0.0414025442,0.1996991635,-0.07530963,1.3663679289,-0.35373133,0.2174062256,0.5285012956,0.4113636569,Diffus,LESNUN,MIN,LESNUN_Diffus
13318.9930223949,33.2144464399,69.0583577936,0.1717760647,0.184240376,0.1929194964,0.4079806127,0.257150903,0.2354604333,6.5168121083,0.4360112768,0.6556440304,3769.872499463,58.4614038465,-0.1601612966,1.7601197705,-0.6409864338,1.1540120204,530,569,594,1.2126877453,493,0.137896277,0.165929908,0.4413879992,0.2547858159,-0.112103723,-0.084070092,0.1913879992,0.0047858159,0.0544129087,0.1633629767,-0.112103723,1.2492739635,-0.5771196688,0.2054640395,0.458200749,0.4484148921,Diffus,METTYR,a50,METTYR_Diffus
3936.7969098853,9.8174486531,22.7134583871,0.1869424305,0.1987163774,0.1442218896,0.4519659723,0.2923289895,0.2244403301,8.8710041265,0.4675509688,0.2968438954,1230.6121218532,20.1530426706,-0.1778147648,2.052778006,-0.7010580262,0.6093546197,543,581,503,1.1439006903,506,0.139045333,0.1195684622,0.486671798,0.2547144068,-0.110954667,-0.1304315378,0.236671798,0.0047144068,0.0827596513,0.2117999512,-0.110954667,1.1982942649,-0.4539519564,0.2530203892,0.4849678104,0.5217261513,Diffus,METTYR,IR1,METTYR_Diffus
4169.5660241367,10.3979202597,24.0319105133,0.1867775992,0.1987338453,0.1557608844,0.4422956875,0.2756598244,0.2228992469,8.5124544474,0.4618975666,0.2950112439,1263.7145509767,21.2087634807,-0.1758808658,2.0397120723,-0.6863552128,0.6017379956,539,581,500,1.1693295766,506,0.1434492193,0.1299828456,0.481639947,0.2449279881,-0.1065507807,-0.1200171544,0.231639947,-0.0050720119,0.0703892369,0.2080198762,-0.1065507807,1.2445129507,-0.4517296224,0.2440901113,0.5084483809,0.4800686175,Diffus,METTYR,IR2,METTYR_Diffus
3954.4767135906,9.8615379391,23.2125050913,0.1661487676,0.1779947958,0.1409868865,0.4635889202,0.3089135193,0.2368798117,8.6789836254,0.4782242069,0.2901087053,1367.1197333213,20.5379401776,-0.1884542664,2.0826305496,-0.7036431662,0.6041892524,547,581,599,1.1396240001,506,0.1266854997,0.1159795876,0.4895389494,0.2677959633,-0.1233145003,-0.1340204124,0.2395389494,0.0177959633,0.0929681638,0.2104711635,-0.1233145003,1.1548539534,-0.4919856202,0.2610510604,0.4869613811,0.5360816495,Diffus,METTYR,MAX,METTYR_Diffus
13413.394183902,33.4498608077,55.1699403814,0.1671992902,0.1860487689,0.214075161,0.2966087994,0.2256630423,0.3294302358,3.3903900143,0.1899163566,0.3422258119,2917.2885765534,38.8974938047,-0.1097601243,1.1628596612,-0.6284231259,0.3979605917,700,356,485,0.7385062245,469,0.1580225195,0.2051208032,0.3236441881,0.3132124893,-0.0919774805,-0.0448791968,0.0736441881,0.0632124893,0.0661923691,0.0455925071,-0.0919774805,0.6031614054,-0.8526163869,0.1221473019,0.3320032826,0.3679099222,Diffus,METTYR,MIN,METTYR_Diffus
6108.5127948976,15.2331989898,24.6735411324,0.2721797935,0.2929055965,0.180687416,0.3461550362,0.2539801275,0.2083442009,3.4038091478,0.3602595579,0.2281880565,682.0688030562,17.4247383761,-0.113004638,1.1438659987,-0.3576072485,0.2610165591,554,381,614,0.8908988407,506,0.2349078654,0.1524678243,0.3590834666,0.2535408437,-0.0150921346,-0.0975321757,0.1090834666,0.0035408437,0.061894331,0.1103646131,-0.0150921346,1.0596864056,-0.1187110544,0.1274324471,0.3266420701,0.3901287027,Diffus,PETIOL,a50,PETIOL_Diffus
5667.198684776,14.1326650493,29.2800267816,0.2778831786,0.2941952112,0.1414682034,0.4176831309,0.3197888468,0.1704717105,6.6718819288,0.4353156012,0.3671954947,915.2573456887,24.8914558965,-0.1769788692,1.7612711976,-0.2068864743,0.6467308486,563,606,312,1.1136349027,519,0.2270824398,0.1123409071,0.399680601,0.2608960521,-0.0229175602,-0.1376590929,0.149680601,0.0108960521,0.090971076,0.1506576709,-0.0229175602,1.0275680607,-0.1294900903,0.177478689,0.3223155935,0.5506363718,Diffus,PETIOL,IR1,PETIOL_Diffus
5652.6789502757,14.0964562351,28.2845241579,0.2924860195,0.3079055609,0.1552217115,0.4074313604,0.2895435553,0.1521567786,6.2978601549,0.4220115807,0.3575862764,752.6710812964,23.7933916998,-0.1676872905,1.6878988097,-0.136238061,0.6035694502,556,594,606,1.2616105572,518,0.2356577294,0.1272108008,0.4068260361,0.2303054338,-0.0143422706,-0.1227891992,0.1568260361,-0.0196945662,0.0631323115,0.1612683719,-0.0143422706,1.1976618284,-0.082626011,0.1737782416,0.3538141848,0.4911567967,Diffus,PETIOL,IR2,PETIOL_Diffus
4873.5499515666,12.153491151,26.2224161645,0.2451009837,0.2620187075,0.1358475137,0.4309612584,0.3453457584,0.1959598059,7.2429196788,0.4547801307,0.3082163628,1043.7441909647,22.6019954879,-0.190057305,1.8597121771,-0.3111386131,0.5731937231,567,606,620,1.0673083914,519,0.2049363068,0.1046595329,0.4000837868,0.2903203735,-0.0450636932,-0.1453404671,0.1500837868,0.0403203735,0.1136935812,0.1432554736,-0.0450636932,0.8999441673,-0.2415868499,0.1883589593,0.3239960678,0.5813618684,Diffus,PETIOL,MAX,PETIOL_Diffus
6203.777348587,15.4707664553,25.9019835122,0.2916725171,0.3128801461,0.1908614104,0.3138774187,0.2294929131,0.210638376,3.2427678239,0.1831472482,0.20357384,435.6340540192,17.9143677102,-0.1096678219,1.1579495923,-0.3412340481,0.235728245,300,380,506,0.5308342225,506,0.2468161915,0.1697693571,0.3346684031,0.2487460483,-0.0031838085,-0.0802306429,0.0846684031,-0.0012539517,0.0483631487,0.0886787567,-0.0031838085,1.0715111581,-0.0315094638,0.1010596492,0.3149035252,0.3209225717,Diffus,PETIOL,MIN,PETIOL_Diffus
4314.8011446526,10.7601026051,17.6407274941,0.2476777853,0.2698852644,0.213416963,0.2367573722,0.190059554,0.30859345,2.8015492537,0.1810530349,0.1726587053,567.8280158396,11.3439517116,-0.113871077,1.054260552,-0.5399589636,0.1820272619,700,300,328,0.0079378852,699,0.2327692464,0.2129911176,0.2655344444,0.2887051916,-0.0172307536,-0.0370088824,0.0155344444,0.0387051916,0.0463652119,0.0103847751,-0.0172307536,0.2203412224,-0.347896135,0.0505418173,0.3414168035,0.1480355296,Diffus,RHAMIC,a50,RHAMIC_Diffus
6320.4328491066,15.7616779279,32.0206624489,0.1714435183,0.1890253151,0.1585567889,0.4265769212,0.3168777408,0.251377303,4.6078883405,0.4412980598,0.2985934839,1889.7541857146,25.0715655779,-0.1705086927,1.5906660251,-0.582221121,0.4749625101,555,594,617,1.0855872779,506,0.1434926064,0.1291657655,0.4294041622,0.2979374658,-0.1065073936,-0.1208342345,0.1794041622,0.0479374658,0.1033511372,0.1526307994,-0.1065073936,0.9755837199,-0.5239417449,0.2128883354,0.4404553402,0.4833369379,Diffus,RHAMIC,IR1,RHAMIC_Diffus
3878.4465334003,9.6719364923,18.0630677768,0.1696879325,0.1918134361,0.1751515111,0.3882131001,0.2872044058,0.2746140854,9.0301220029,0.3979865751,0.1487630868,1038.1918929609,16.0627550711,-0.1004099387,1.6607589477,-0.492226388,0.2470596274,551,593,506,1.0134394945,506,0.16393471,0.1448603019,0.3985402881,0.2926647,-0.08606529,-0.1051396981,0.1485402881,0.0426647,0.0905113393,0.1271220924,-0.08606529,0.9520598536,-0.5040060598,0.1782121294,0.4237508111,0.4205587925,Diffus,RHAMIC,IR2,RHAMIC_Diffus
13522.8543118182,33.7228287078,72.7757616527,0.1749138672,0.1912170218,0.1663829449,0.4429959391,0.3150463499,0.2236146155,5.0435748099,0.4585097542,0.8066604675,4067.497560131,58.3463610002,-0.1884857772,1.7301739871,-0.4886582149,1.3956629573,553,593,607,1.211803444,506,0.1403771213,0.1353607492,0.4479979345,0.276264195,-0.1096228787,-0.1146392508,0.1979979345,0.026264195,0.0862853863,0.1712509827,-0.1096228787,1.1040707684,-0.5193249,0.2208828706,0.4816911944,0.4585570033,Diffus,RHAMIC,MAX,RHAMIC_Diffus
1466.6847353729,3.6575679186,7.2272299986,0.2410683309,0.260527717,0.2177209252,0.3937703255,0.2459808535,0.1558981518,3.9806069885,0.4156553017,0.0823377084,266.2865899688,5.4116199624,-0.1014014031,1.4795678666,-0.1585081229,0.1218242276,527,343,327,-1.5392997,493,0.1906177046,0.1800327547,0.4143576407,0.2149919,-0.0593822954,-0.0699672453,0.1643576407,-0.0350081,0.021408017,0.1533327915,-0.0593822954,1.4320750661,-0.3662514063,0.1658176865,0.5924832605,0.2798689812,Diffus,RHAMIC,MIN,RHAMIC_Diffus
1387.9633657387,3.4612552762,13.3445056978,0.4508043285,0.4831176926,0.243805611,0.16276024,0.1107005203,0.1481562043,7.4751105086,0.31126536,0.2804659093,391.5568849765,11.5593139361,-0.2809512538,3.3396305715,0.0616430249,0.9366525251,300,300,327,1.3269590057,699,0.3965777474,0.2504113977,0.1959568178,0.1570540371,0.1465777474,0.0004113977,-0.0540431822,-0.0929459629,-0.0571694743,-0.0054983914,0.1465777474,-3.0457105155,1.1973545108,0.1574281332,0.4234399438,0.3717838516,Diffus,SCHALB,a50,SCHALB_Diffus
5475.6529995664,13.6549950114,25.0980168761,0.240368765,0.2574327472,0.1989410438,0.3803980761,0.2522424402,0.1879965882,4.3501578195,0.4014956598,0.2385853625,909.1113642867,19.3285671417,-0.1343756569,1.4154942661,-0.3278877657,0.3377162126,540,582,340,1.3373119027,494,0.205207465,0.1697072838,0.3959775918,0.2291076594,-0.044792535,-0.0802927162,0.1459775918,-0.0208923406,0.0363751526,0.138996065,-0.044792535,1.3148373635,-0.3022094077,0.1504972724,0.46858943,0.3211708647,Diffus,SCHALB,IR1,SCHALB_Diffus
5880.1808049931,14.6637925312,26.641758381,0.2554007921,0.2717074584,0.2141927346,0.361196564,0.2264143646,0.1767245621,4.3258874352,0.3923100291,0.282326977,778.8092756915,20.4830779299,-0.1302244817,1.3968472267,-0.254630721,0.3943676548,532,369,355,1.4749656488,493,0.2166522672,0.1885377494,0.3867308158,0.2080791676,-0.0333477328,-0.0614622506,0.1367308158,-0.0419208324,0.0119666258,0.1332347266,-0.0333477328,1.4812205609,-0.2443099572,0.1378650202,0.5607711192,0.2458490024,Diffus,SCHALB,IR2,SCHALB_Diffus
5848.140285855,14.5838909872,26.3131866709,0.2377132766,0.2558422773,0.194844311,0.3853795806,0.2664383424,0.1899237084,4.1444106963,0.4038593645,0.2597873443,1006.6899968771,19.9641086959,-0.1354804013,1.3689151073,-0.317687576,0.3556268203,547,594,352,1.3118909392,494,0.2069402247,0.1624102686,0.3907312694,0.2399182374,-0.0430597753,-0.0875897314,0.1407312694,-0.0100817626,0.0474637436,0.1340441228,-0.0430597753,1.2304821128,-0.2940354379,0.1485758327,0.4240674973,0.3503589256,Diffus,SCHALB,MAX,SCHALB_Diffus
3932.2130038916,9.8060174661,15.6755287608,0.2534212972,0.2698403792,0.2585485979,0.2943742892,0.1823418547,0.2006935334,3.7267752533,0.353593996,0.2137857427,278.2891869924,11.4693376987,-0.1075507806,1.1696224016,-0.2249253099,0.2500485938,513,356,464,-1.4528610987,468,0.2124343508,0.2524077347,0.3301410894,0.2050168251,-0.0375656492,0.0024077347,0.0801410894,-0.0449831749,-0.0290208867,0.071720999,-0.0375656492,1.9552927186,-0.4520068719,0.0860075088,0.4779982124,0.1799326997,Diffus,SCHALB,MIN,SCHALB_Diffus
2494.8850384318,6.22165845,13.8215087498,0.0839825588,0.1024932124,0.224580039,0.4076931674,0.253280826,0.2928887103,13.4585622734,0.4407464407,0.1407597363,946.9758783681,12.7945410493,-0.181311552,2.0564518532,-0.7317173526,0.2894656206,525,300,661,1.2202138208,493,0.0747832512,0.1923158511,0.4481760177,0.28472488,-0.1752167488,-0.0576841489,0.1981760177,0.03472488,0.0565887421,0.1482489333,-0.1752167488,1.2061521547,-0.8348774501,0.2363914995,0.3372843936,0.7008669951,Diffus,UROBEN,a50,UROBEN_Diffus
2846.3504567805,7.0981308149,18.4690339377,0.2028321255,0.2205240048,0.1666487293,0.4704920473,0.2816322064,0.1678050315,7.0292303102,0.4871638797,0.2624384583,835.1592375659,15.8415721641,-0.1597222628,2.2317949017,-0.452011574,0.5857088133,540,569,584,1.4022945603,506,0.1607612863,0.130833336,0.50085218,0.2075531978,-0.0892387137,-0.119166664,0.25085218,-0.0424468022,0.0469811286,0.2345182665,-0.0892387137,1.3730831337,-0.3571092283,0.2552833559,0.5355594997,0.4766666561,Diffus,UROBEN,IR1,UROBEN_Diffus
2348.1369352569,5.8557030804,16.9352240117,0.1654658015,0.1822658532,0.1880890697,0.4858898049,0.2548887983,0.1694634536,8.2078593435,0.5208508439,0.2646506,841.8026836238,14.871930368,-0.1739569827,2.539734369,-0.5236018968,0.6721422245,531,557,573,1.4564814758,506,0.1382184302,0.1448769968,0.5249619034,0.1919426697,-0.1117815698,-0.1051230032,0.2749619034,-0.0580573303,0.0288217208,0.2521203866,-0.1117815698,1.4569731455,-0.4149230932,0.2772913636,0.6201634221,0.4471262794,Diffus,UROBEN,IR2,UROBEN_Diffus
2656.6133560662,6.6249709628,16.7456554831,0.190983319,0.2092482282,0.164943783,0.4717192274,0.3038744029,0.1799279826,6.3625293133,0.4870296577,0.2422368388,805.1711535133,14.113737474,-0.1798784476,2.1303848052,-0.4608533766,0.5160576807,548,581,590,1.3703469599,518,0.1495873574,0.1307577461,0.4932387301,0.2264161664,-0.1004126426,-0.1192422539,0.2432387301,-0.0235838336,0.0585785799,0.222492403,-0.1004126426,1.3133551399,-0.411516324,0.2510319067,0.5263065283,0.4769690157,Diffus,UROBEN,MAX,UROBEN_Diffus
2920.4115869653,7.2828219126,17.3231593503,0.1544936823,0.1709654324,0.2075278305,0.416425884,0.238520701,0.2303340103,5.8363664676,0.4531247743,0.219842482,897.7778555922,14.3550182223,-0.1321746055,1.9710791222,-0.6420825314,0.4333269264,527,556,573,1.2984368718,493,0.1392524116,0.1718791311,0.4561634819,0.2327049754,-0.1107475884,-0.0781208689,0.2061634819,-0.0172950246,0.0372480704,0.1795142087,-0.1107475884,1.3662057629,-0.5434015356,0.2141910321,0.4835117295,0.4429903537,Diffus,UROBEN,MIN,UROBEN_Diffus
210.3503692876,0.5245645119,5.6480576796,0.7688217213,0.7980620545,0.1316122387,0.0204413418,0.0245192836,0.0817333042,396.5338605741,0.6379619071,0.1840134534,157.7661956998,5.6338141099,-0.7247504143,10.7399833227,0.1414558329,1.9763014206,300,300,319,1.5094799115,394,0.7219361532,0.1738670504,0.0241022999,0.0800944965,0.4719361532,-0.0761329496,-0.2258977001,-0.1699055035,-0.0574237273,-0.0727460663,0.4719361532,-2.2390232656,1.3768827295,0.4809503169,0.5322656193,0.9035908003,Diffus,BOUFUL,a50,BOUFUL_Diffus
5042.6443554076,12.5751729561,32.0851584079,0.258561976,0.2805652735,0.1301040882,0.4572695097,0.2949664791,0.1610692599,9.9685717854,0.4687641389,0.5635517076,1114.8771182795,28.8665269832,-0.1507208383,2.295517293,-0.5494064669,1.2936426903,550,581,303,1.2556620879,518,0.2064901268,0.0936082306,0.4914570196,0.2084446231,-0.0435098732,-0.1563917694,0.2414570196,-0.0415553769,0.0703226414,0.2407207807,-0.0435098732,1.2865718956,-0.171786548,0.2545287355,0.4068768076,0.6255670778,Diffus,BOUFUL,IR1,BOUFUL_Diffus
4884.2424859182,12.1801558252,30.9931053991,0.2628667375,0.2826646475,0.1380517308,0.4482068154,0.2629926245,0.1582363551,11.0064042307,0.4661176218,0.5416902091,1051.7257764213,28.1771897967,-0.1552183563,2.3133685809,-0.6245544313,1.2531291102,542,569,316,1.2722399817,506,0.2080043152,0.1009318894,0.4992497484,0.1918140471,-0.0419956848,-0.1490681106,0.2492497484,-0.0581859529,0.0556537282,0.2495215641,-0.0419956848,1.3513465476,-0.1628143643,0.2590791114,0.4344978789,0.5962724423,Diffus,BOUFUL,IR2,BOUFUL_Diffus
5805.1482904642,14.4766790286,34.4113807546,0.2791312675,0.3017628539,0.1228382052,0.4365529005,0.3103301001,0.1682110906,9.30178976,0.4476428246,0.5617798035,1044.4099457999,30.711944233,-0.1458504157,2.1214771822,-0.509718933,1.1918030345,556,582,326,1.1141099628,519,0.2206302054,0.0895038642,0.4582826555,0.2315832749,-0.0293697946,-0.1604961358,0.2082826555,-0.0184167251,0.0870055148,0.2105333267,-0.0293697946,1.178909358,-0.128218947,0.2296885415,0.3577789278,0.6419845431,Diffus,BOUFUL,MAX,BOUFUL_Diffus
1641.0221339845,4.0923245237,8.8043253169,0.2581674203,0.276353784,0.1639563476,0.396267062,0.2363101256,0.1890674684,6.9737317417,0.4221064401,0.1319802389,291.7524983493,7.5418268953,-0.1416840553,1.842920045,-0.6642233409,0.2432290278,539,569,332,1.1521583218,505,0.2010033756,0.1335197279,0.4544995656,0.210977331,-0.0489966244,-0.1164802721,0.2044995656,-0.039022669,0.0474329011,0.1995816217,-0.0489966244,1.3374634961,-0.2344516571,0.2109108177,0.4526749762,0.4659210885,Diffus,BOUFUL,MIN,BOUFUL_Diffus
1769.5089979968,4.4127406434,12.5223234501,0.4294016213,0.4530870385,0.2411791192,0.1935479158,0.1326317986,0.1416147104,5.1097525809,0.2951080024,0.1537710386,404.0057812823,10.0716522577,-0.2246152493,2.282402949,0.3867891509,0.3509674719,300,356,351,1.2769315737,444,0.3683038326,0.2444455648,0.2219730705,0.1652775321,0.1183038326,-0.0055544352,-0.0280269295,-0.0847224679,-0.0484803211,0.0120996733,0.1183038326,2.8970102027,1.1711594671,0.1284232862,0.3789528602,0.3388898718,Diffus,DAMJUL,a50,DAMJUL_Diffus
4812.8856036184,12.0022084878,19.8486335303,0.1982723546,0.221518228,0.1942895557,0.3573973569,0.2829237315,0.2579017686,2.868919022,0.3757363584,0.1569946779,959.6668824177,12.9301275084,-0.1172618116,1.0773123564,-0.4618558392,0.1691323063,569,606,509,0.9997622391,506,0.1778214797,0.1641874576,0.3577319572,0.3002591056,-0.0721785203,-0.0858125424,0.1077319572,0.0502591056,0.0833265265,0.0887480356,-0.0721785203,0.8168944878,-0.5351920505,0.1415247775,0.4123079608,0.3432501696,Diffus,DAMJUL,IR1,DAMJUL_Diffus
4604.2468770522,11.4819124116,23.1790671613,0.1777251886,0.1967699203,0.1685988533,0.4242058884,0.3272743202,0.2376940977,4.6758531197,0.4432817907,0.2415210701,1291.1143024346,18.2218825433,-0.1646470771,1.5870076247,-0.5274328879,0.3832957798,564,606,620,1.140244469,506,0.1518327353,0.1343858963,0.4120819125,0.3016994559,-0.0981672647,-0.1156141037,0.1620819125,0.0516994559,0.102458212,0.1372064599,-0.0981672647,0.929381796,-0.520534229,0.1973831546,0.4268146104,0.462456415,Diffus,DAMJUL,IR2,DAMJUL_Diffus
5597.967592413,13.9600189337,27.383443335,0.2036061441,0.2252992824,0.168310986,0.4095320695,0.321550107,0.2266668751,4.1532032826,0.4299347673,0.3046027295,1318.0577969591,20.7901124837,-0.1491675763,1.489261052,-0.4718099317,0.4536329813,567,606,514,1.1159698663,507,0.1717580314,0.1333966826,0.3976249013,0.2972203847,-0.0782419686,-0.1166033174,0.1476249013,0.0472203847,0.1003211195,0.1289171399,-0.0782419686,0.9095007577,-0.446688208,0.1811236087,0.3883328809,0.4664132696,Diffus,DAMJUL,MAX,DAMJUL_Diffus
3373.0008721434,8.4114734966,15.292215848,0.2391955061,0.2583408741,0.2051517243,0.3032931076,0.2175574837,0.2593412289,3.6218519733,0.1531932495,0.2838802167,427.9312507284,11.0700068895,-0.0796454266,1.3160603661,-0.5454187164,0.3736035019,300,300,676,0.6972362198,481,0.2028250142,0.1939769479,0.3387157315,0.2644823064,-0.0471749858,-0.0560230521,0.0887157315,0.0144823064,0.0431755381,0.0774183669,-0.0471749858,1.0620673849,-0.4890634232,0.1004151876,0.4480976305,0.2240922085,Diffus,DAMJUL,MIN,DAMJUL_Diffus
915.1040716925,2.2820550416,6.4971927546,0.3040908643,0.3189526318,0.306755294,0.3190931753,0.1520329153,0.0775736627,13.3697166514,0.2095355131,0.1450388796,166.2947890281,6.01122937,-0.1114894305,2.6341298787,2.9683734222,0.3820512464,300,300,550,-0.3374877568,456,0.2254915513,0.29485893,0.3656357911,0.1140137275,-0.0245084487,0.04485893,0.1156357911,-0.1359862725,-0.1107446171,0.113985233,-0.0245084487,2.3417754389,-0.1530090338,0.1608031953,0.2956239486,0.5439450899,Diffus,HELBAR,a50,HELBAR_Diffus
6608.6784721479,16.480494943,42.5518390663,0.1566479746,0.1718461043,0.1643264138,0.5256737236,0.3793245208,0.1620867205,7.2433237047,0.5435431404,0.632130586,2540.2137271603,36.6772101251,-0.2331610342,2.2254920287,-0.2086784201,1.4068015803,561,606,608,1.43516656,506,0.1253435155,0.1235860127,0.4835939344,0.2674765374,-0.1246564845,-0.1264139873,0.2335939344,0.0174765374,0.0881145911,0.2036910598,-0.1246564845,1.1625150008,-0.5117704162,0.2545456111,0.5033968481,0.5056559493,Diffus,HELBAR,IR1,HELBAR_Diffus
